"Agre emen t Num
ber",Disb urse ment Date,"Loa n Am ou
nt",Numb er of Orna ments,"Gross Weight of Ornamen
ts( gm)","Au ctio n Dat
e",Auction Place,Branch Address,
"6753
9",,,,,,,,
"PG22 PFI59 9263
4","18-
Nov- 22","251
49",1,7.4,"15-
Jan
-24",Bujetha,,
"P6C1 GOL5 9371
83","11-
Nov- 22","226
49",1,6.72,"15-
Jan
-24",Bundi Lanka Gate GL,"Ground Floor, Lanka Gate, Silor Road, Bundi, Rajasthan-323001",
"P6C1 GOL5 9664
45","15-
Nov- 22","141
49",1,5.03,"15-
Jan
-24",Bundi Lanka Gate GL,,
"P6C1 GOL5 9876
88","17-
Nov- 22","319
78",2,11.85,"15-
Jan
-24",Bundi Lanka Gate GL,,
"P6C1 GOL5 9860
44","17-
Nov- 22","897
2",1,13.76,"15-
Jan
-24",Bundi Lanka Gate GL,,
"P30G GOL5 8134
27","27-
Oct- 22","492
49",1,14.45,"16-
Jan
-24",Chakan GL,Bajaj Finance Limited Jadhav Complex Near Zp School Chakan,
"P30G GOL5 8753
78","04-
Nov- 22","141
99",1,4.5,"16-
Jan
-24",Chakan GL,,
"P30G GOL5 8852
03","05-
Nov- 22","162
49",1,5,"16-
Jan
-24",Chakan GL,,
"P30G GOL5 8846
70","05-
Nov- 22","753
49",2,21.96,"16-
Jan
-24",Chakan GL,,
"P30G GOL5 9160
40","09-
Nov- 22","562
49",1,16.98,"16-
Jan
-24",Chakan GL,,
"P30G GOL5 9349
63","11-
Nov- 22","682
49",1,19.95,"16-
Jan
-24",Chakan GL,,
"P30G GOL5 9746
34","16-
Nov- 22","533
34",1,15.77,"16-
Jan
-24",Chakan GL,,
"P30G GOL5 9853
67","17-
Nov- 22","116
49",1,3.55,"16-
Jan
-24",Chakan GL,,
"P30G GOL6 0029
52","19-
Nov- 22","569
48",3,19.6,"16-
Jan
-24",Chakan GL,,
"P30G GOL6 0056
14","19-
Nov- 22","820
93",3,25.93,"16-
Jan
-24",Chakan GL,,
P30G GOL6,"21-
Nov-
22","256
49",1,7.62,"16-
Jan
-24",Chakan GL,,
"0167
08",,,,,,,,
"P4M 3GOL
5825
036","28-
Oct- 22","212
49",2,6.58,"16-
Jan
-24",Chalisgaon Gavli Wada GL,"Ground Floor, Yeole building, Gavali Wada, Shivaji Chowk, Chalisgaon-424101",
"P4M 3GOL
5830
148","29-
Oct- 22","576
49",2,20.52,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
5884
993","05-
Nov- 22","874
34",4,26.81,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
5915
902","09-
Nov- 22","102
49",1,5,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
5936
147","11-
Nov- 22","351
150",9,111.15,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
5934
017","11-
Nov- 22","317
56",1,15.54,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
5937
279","11-
Nov- 22","800
32",1,30.8,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
5955
802","14-
Nov- 22","197
49",1,5.9,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
5969
242","15-
Nov- 22","642
49",2,21.2,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
5984
543","17-
Nov- 22","127
49",2,3.95,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
5994
049","18-
Nov- 22","121
93",2,5.06,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
6015
735","21-
Nov- 22","767
49",4,22.55,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P4M 3GOL
6016
910","21-
Nov- 22","956
50",2,29.94,"16-
Jan
-24",Chalisgaon Gavli Wada GL,,
"P31E GOL5 8223
27","28-
Oct- 22","395
99",3,21.2,"16-
Jan
-24",Chamba,"Bajaj Finance Limited, Bajaj Fianance Ltd., 1st Floor, Bharmour Road, Hardaspura, Above Punjab & Sind Bank, Chamba -176318 (Himachal Pradesh)",
"P31E GOL5 8593
27","02-
Nov- 22","224
00",2,7.1,"16-
Jan
-24",Chamba,,
P31E GOL5,"18-
Nov-
22","328
63",1,11.02,"16-
Jan
-24",Chamba,,
"9944
34",,,,,,,,
"P31E GOL6 0022
22","19-
Nov- 22","336
50",1,12.2,"16-
Jan
-24",Chamba,,
"P31E GOL6 0025
42","19-
Nov- 22","174
45",2,6.22,"16-
Jan
-24",Chamba,,
"P31E GOL6 0140
24","21-
Nov- 22","501
49",2,27.9,"16-
Jan
-24",Chamba,,
"P435 GOL5 9167
75","09-
Nov- 22","390
00",2,12.9,"16-
Jan
-24",Chandrapur Sarai Market GL,"Ground Floor, opposite Sarai Market, Jatpura Gate, Beside Sony Marketing,Chandrapur,Maharashtra-442402",
"P435 GOL5 9571
27","14-
Nov- 22","101
623",1,32.78,"16-
Jan
-24",Chandrapur Sarai Market GL,,
"P435 GOL5 9589
35","14-
Nov- 22","357
49",1,11.05,"16-
Jan
-24",Chandrapur Sarai Market GL,,
"P435 GOL6 0013
61","19-
Nov- 22","505
00",1,15.8,"16-
Jan
-24",Chandrapur Sarai Market GL,,
"PW6 5GOL
5869
270","03-
Nov- 22","604
99",1,17.7,"16-
Jan
-24",Charkhi Dadri,"1st Floor, Loharu Road, Near Wall Putty Store, Opp Satpal Angwan Ex Minister, Charkhi Dadri 127306 Haryana",
"PY57 GOL5 9333
57","11-
Nov- 22","549
20",4,18.81,"16-
Jan
-24",Cheeka Kaithal Road GL,"1st Floor, Kartar Enclave, Above Allahabad Bank & Muthoot Finance, Kaithal Road, Cheeka 136034 (HR)",
"PY57 GOL5 9455
49","12-
Nov- 22","154
75",2,5.35,"16-
Jan
-24",Cheeka Kaithal Road GL,,
"PY57 GOL5 9553
58","14-
Nov- 22","156
192",3,46.5,"16-
Jan
-24",Cheeka Kaithal Road GL,,
"PY57 GOL5 9544
88","14-
Nov- 22","145
49",2,4.7,"16-
Jan
-24",Cheeka Kaithal Road GL,,
"PY57 GOL5 9651
04","15-
Nov- 22","520
27",4,16.88,"16-
Jan
-24",Cheeka Kaithal Road GL,,
"PY57 GOL6 0147
41","21-
Nov- 22","281
49",1,9,"16-
Jan
-24",Cheeka Kaithal Road GL,,
"P4H8 GOL5 8331
51","29-
Oct- 22","590
99",1,17.3,"16-
Jan
-24",Chengalpattu Periyar street GL,"1st Floor, No:13/1- Periyar street, Chengalpattu-603002",
P4H8 GOL5,"01-
Nov-
22","198
149",2,68.7,"16-
Jan
-24","Chengalpattu Periyar street
GL",,
"8565
21",,,,,,,,
"P4H8 GOL5 8566
92","01-
Nov- 22","145
099",7,42.82,"16-
Jan
-24",Chengalpattu Periyar street GL,,
"P4H8 GOL5 8985
39","07-
Nov- 22","244
76",1,7.8,"16-
Jan
-24",Chengalpattu Periyar street GL,,
"P4H8 GOL5 9556
26","14-
Nov- 22","331
49",3,10,"16-
Jan
-24",Chengalpattu Periyar street GL,,
"P4H8 GOL5 9750
90","16-
Nov- 22","856
11",1,24.9,"16-
Jan
-24",Chengalpattu Periyar street GL,,
"P4H8 GOL5 9742
02","16-
Nov- 22","300
28",3,9.9,"16-
Jan
-24",Chengalpattu Periyar street GL,,
"PLB8 SGL5 9458
14","12-
Nov- 22","159
49",1,4.7,"16-
Jan
-24",CHENNAI ANNANAGAR MAIN GL,"223, Ground Floor, Opp to Iyappan Temple, 2nd Avenue, Annanagar- 600040",
"PLB8 SGL6 0140
78","21-
Nov- 22","206
49",1,6,"16-
Jan
-24",CHENNAI ANNANAGAR MAIN GL,,
"P568 GOL5 9072
35","08-
Nov- 22","621
49",4,20.96,"16-
Jan
-24",CHHATARPU R,"Bajaj Finance Limited  1St Floor, Rahul Budholia Building, Near Collectorate Bunglow,Infrnt Radio Colony, Panna Road, Chhatarpur 471001",
"P5Q1 GOL5 8170
02","27-
Oct- 22","211
55",1,7.16,"16-
Jan
-24",Chhindwara Lalbag GL,Ground Floor Khasra No. 17741-1774/3 Shop No. 78&13 Lalbag Near Vishal Mega Mart Chhindwara M.P.- 480001,
"P5Q1 GOL5 9436
62","12-
Nov- 22","164
243",3,50.33,"16-
Jan
-24",Chhindwara Lalbag GL,,
"P5Q1 GOL5 9560
63","14-
Nov- 22","801
49",2,24.21,"16-
Jan
-24",Chhindwara Lalbag GL,,
"P4K9 GOL5 8301
22","29-
Oct- 22","456
00",6,15.32,"16-
Jan
-24",CHICKMANG LUR MG ROAD GL,"Opp orange super market MG Road, Chikmagalur, Karnataka-577101",
"P4K9 GOL5 9659
90","15-
Nov- 22","300
00",1,9.9,"16-
Jan
-24",CHICKMANG LUR MG ROAD GL,,
"P5I1 GOL5 8257
21","28-
Oct- 22","501
49",4,15.75,"16-
Jan
-24",Chikkaballap ur Beerappa Street GL,"1st Floor, Sri Lakshmi Narayana Prasada, Ward No.24, Sy No.1126/1228, Beerappa Street, Next to Balaji Takies, Chikkaballapura-562101",
"P5I1 GOL5 8784
20","04-
Nov- 22","114
23",1,5,"16-
Jan
-24",Chikkaballap ur Beerappa Street GL,,
P5I1 GOL5,"12-
Nov-
22","119
23",2,5,"16-
Jan
-24","Chikkaballap ur Beerappa
Street GL",,
"9478
73",,,,,,,,
"PG47 PFI58 6385
9","02-
Nov- 22","342
49",1,10.1,"16-
Jan
-24",Chinchkhede,"Bajaj Finanace Limited, C/O Suresh Narayan Patil Ground Floor, Narayan Smuruti Near Old Gram Panchayat Chinchkhede, District- Dhule Maharashtra ? 424301",
"PG47 PFI59 8385
8","17-
Nov- 22","181
92",1,5.8,"16-
Jan
-24",Chinchkhede,,
"PG47 PFI60 1802
6","21-
Nov- 22","101
99",1,3.9,"16-
Jan
-24",Chinchkhede,,
"P4A2 GOL5 9242
66","10-
Nov- 22","324
140",6,133.3,"16-
Jan
-24",CHIPLUN,"1st Floor, Shiv Sagar Building, Above Kotak Mahindra Bank  Kavil Tali, Chiplun 415605",
"P6R9 GOL5 8217
79","28-
Oct- 22","451
49",2,13.35,"16-
Jan
-24",Chirala Santha Bazar I,"Door No. 20-12-18, Balaji Complex, Beside vegetable market, Santha Bazar, Dist. Bapatla,Chirala - 523155 AP",
"P6R9 GOL5 8562
32","01-
Nov- 22","914
9",1,2.75,"16-
Jan
-24",Chirala Santha Bazar I,,
"P6R9 GOL6 0018
00","19-
Nov- 22","764
9",1,3.1,"16-
Jan
-24",Chirala Santha Bazar I,,
"P14R GOL5 8399
34","30-
Oct- 22","141
49",1,4.655,"16-
Jan
-24",Chirawa Pilani Road GL,"Bajaj Finance Limited,  Gound Floor, Mushkan Complex, Near HDFC Bank, Pilani Road, Chirawa,Rajasthan-333026.",
"P14R GOL5 8864
83","05-
Nov- 22","401
49",1,39.887,"16-
Jan
-24",Chirawa Pilani Road GL,,
"P14R GOL5 8977
88","07-
Nov- 22","171
49",1,15.958,"16-
Jan
-24",Chirawa Pilani Road GL,,
"P14R GOL5 9166
48","09-
Nov- 22","151
49",1,4.536,"16-
Jan
-24",Chirawa Pilani Road GL,,
"P14R GOL5 9577
87","14-
Nov- 22","110
281",10,40.76,"16-
Jan
-24",Chirawa Pilani Road GL,,
"P14R GOL5 9784
47","16-
Nov- 22","314
09",1,9.95,"16-
Jan
-24",Chirawa Pilani Road GL,,
"P14R GOL5 9842
70","17-
Nov- 22","151
12",1,5.257,"16-
Jan
-24",Chirawa Pilani Road GL,,
"P14R GOL5 9935
41","18-
Nov- 22","691
6",1,2.34,"16-
Jan
-24",Chirawa Pilani Road GL,,
P14R GOL5,"18-
Nov-
22","746
1",1,12.73,"16-
Jan
-24","Chirawa Pilani Road
GL",,
"9937
52",,,,,,,,
"P5E4 GOL5 8088
34","26-
Oct- 22","256
49",3,22.4,"16-
Jan
-24",CHITTORGAR H,"Bajaj Finance Limited 1st Floor, Diwakar Complex, Near C.K. Honda, Above Bank of INDIA, Collectorate  Circle, Chittorgarh, Rajasthan ? 312001",
"P5E4 GOL5 8247
41","28-
Oct- 22","101
49",1,14.1,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 8232
94","28-
Oct- 22","999
49",1,29.2,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 8320
61","29-
Oct- 22","771
49",1,28.6,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 8972
90","07-
Nov- 22","278
00",2,9.98,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 9155
87","09-
Nov- 22","211
49",1,16.8,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 9151
39","09-
Nov- 22","161
49",1,6.6,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 9361
81","11-
Nov- 22","171
49",1,17.9,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 9564
85","14-
Nov- 22","705
49",1,29.6,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 9701
79","15-
Nov- 22","291
49",1,17.7,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 9756
32","16-
Nov- 22","770
0",1,2.8,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 9794
04","16-
Nov- 22","140
119",2,73.2,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL5 9875
72","17-
Nov- 22","346
49",1,10,"16-
Jan
-24",CHITTORGAR H,,
"P5E4 GOL6 0018
45","19-
Nov- 22","161
49",1,5,"16-
Jan
-24",CHITTORGAR H,,
"P6C0 GOL5 8701
81","03-
Nov- 22","137
774",5,44.52,"16-
Jan
-24",Chomu Shri Hari Plaza GL,"Bajaj Finance Limited, Ground Floor, Shri Hari Plaza, Opp. Bharat Talkies, Near Bus Stand, Chomu, Rajasthan ? 303702",
P6C0 GOL5,"10-
Nov-
22","116
49",1,3.5,"16-
Jan
-24",Chomu Shri Hari Plaza GL,,
"9243
35",,,,,,,,
"P4M 2GOL
5861
646","02-
Nov- 22","372
49",1,10.9,"16-
Jan
-24",CHOPDA,"1st Floor, Agrawal Complex, Subhash Chowk, Opp. Sudhir Book Depo, Above Sbh,Gandhi Chowk, Chopda 425107",
"P4M 2GOL
5869
559","03-
Nov- 22","102
49",1,3.57,"16-
Jan
-24",CHOPDA,,
"P4M 2GOL
5894
621","07-
Nov- 22","227
49",1,7.5,"16-
Jan
-24",CHOPDA,,
"P4M 2GOL
5915
646","09-
Nov- 22","100
349",8,29.899,"16-
Jan
-24",CHOPDA,,
"P4M 2GOL
5942
893","12-
Nov- 22","157
49",2,5.02,"16-
Jan
-24",CHOPDA,,
"P6C5 GOL5 8569
88","01-
Nov- 22","401
49",1,11.8,"16-
Jan
-24",CHURU NAISARAK GL,"Bajaj Finance Limited, Ground Floor, Near Axis Bank, Nai Sarak, Naya bass, Churu,Rajasthan-331001.",
"P6C5 GOL5 8841
34","05-
Nov- 22","331
05",2,82.67,"16-
Jan
-24",CHURU NAISARAK GL,,
"P6C5 GOL5 9359
75","11-
Nov- 22","134
00",1,4.5,"16-
Jan
-24",CHURU NAISARAK GL,,
"P6C5 GOL5 9449
00","12-
Nov- 22","153
43",1,6,"16-
Jan
-24",CHURU NAISARAK GL,,
"P6C5 GOL5 9688
97","15-
Nov- 22","404
55",4,12.2,"16-
Jan
-24",CHURU NAISARAK GL,,
"P6C5 GOL5 9856
00","17-
Nov- 22","695
49",2,25.3,"16-
Jan
-24",CHURU NAISARAK GL,,
"P6C5 GOL5 9874
15","17-
Nov- 22","779
43",8,26.06,"16-
Jan
-24",CHURU NAISARAK GL,,
"PU26 GOL5 9039
99","08-
Nov- 22","964
9",1,2.9,"16-
Jan
-24",CONTAI,"Shivani Building 1'st Floor, Above Sonalika Tractor,Near Kharagpur Bypass,Kishornagar, Contai, Dist- PurbaMedinipur,State- West Bengal,Pin- 721401.",
"P471 GOL5 9057
24","08-
Nov- 22","939
5",3,3.07,"16-
Jan
-24",Cuddalore Annai Complex GL,"Annai Complex, No.32, Ground Floor, Sankaran Street, Cuddalore OT,Cuddalore-607003",
"P471 GOL5 9249
69","10-
Nov- 22","164
149",1,47.45,"16-
Jan
-24",Cuddalore Annai Complex GL,,
P471 GOL5,"11-
Nov-
22","118
49",1,3.52,"16-
Jan
-24","Cuddalore Annai
Complex GL",,
"9363
50",,,,,,,,
"P583 GOL5 9191
39","09-
Nov- 22","251
49",1,9.48,"16-
Jan
-24",CUDDAPAH,"Subba Reddy Complex, D No : 1/2446, 2nd Floor, APHB Colony, Kadapa-516002",
"PT33 GOL5 8151
08","27-
Oct- 22","231
45",1,7.9,"16-
Jan
-24",Cumbum LF Road GL,"First Floor, Poonmuthu Complex, 348 A LF Road, Cumbum, Theni, Tamil Nadu - 625516",
"PT33 GOL5 9472
46","12-
Nov- 22","331
50",5,11.7,"16-
Jan
-24",Cumbum LF Road GL,,
"P4C1 GOL5 8077
67","26-
Oct- 22","306
49",2,11.86,"16-
Jan
-24",Cuttack Madhu Patna Colony GL,"Bajaj finance ltd, 1st Floor, Shreema Construction, NH 5 Naya Chowk Link Rd, Madhu Patna Colony, Cuttack, Odisha 753010",
"P4C1 GOL5 8485
13","31-
Oct- 22","320
01",6,10.24,"16-
Jan
-24",Cuttack Madhu Patna Colony GL,,
"P4C1 GOL5 8696
95","03-
Nov- 22","121
49",1,5.2,"16-
Jan
-24",Cuttack Madhu Patna Colony GL,,
"P4C1 GOL5 8870
87","05-
Nov- 22","451
49",1,13.3,"16-
Jan
-24",Cuttack Madhu Patna Colony GL,,
"P4C1 GOL5 9356
92","11-
Nov- 22","116
49",2,3.6,"16-
Jan
-24",Cuttack Madhu Patna Colony GL,,
"P4C1 GOL5 9429
06","12-
Nov- 22","101
49",1,3.1,"16-
Jan
-24",Cuttack Madhu Patna Colony GL,,
"P4C1 GOL5 9757
22","16-
Nov- 22","228
856",1,66.9,"16-
Jan
-24",Cuttack Madhu Patna Colony GL,,
"P4C1 GOL6 0142
32","21-
Nov- 22","298
49",3,8.81,"16-
Jan
-24",Cuttack Madhu Patna Colony GL,,
"P4C1 GOL6 0191
58","21-
Nov- 22","764
98",5,26,"16-
Jan
-24",Cuttack Madhu Patna Colony GL,,
"P4C1 GOL6 0145
69","21-
Nov- 22","881
49",1,25.24,"16-
Jan
-24",Cuttack Madhu Patna Colony GL,,
"PI55 GOL5 8215
87","28-
Oct- 22","961
49",3,29.91,"16-
Jan
-24",Dabagardens GL,"Bajaj Finance limited.,D.No: 28-1-20, 1st  Floor, Prakasaraopeta, Jagadamba center, Visakhapatnam - 530020. Andhra Pradesh",
"PI55 GOL5 8713
03","03-
Nov- 22","501
49",2,16.9,"16-
Jan
-24",Dabagardens GL,,
PAN7 PFI58,"28-
Oct-
22","151
749",1,53.7,"16-
Jan
-24",Dabok RJ,"Ground Floor, Near Gopal Dhaba, Mavli Road, Dabok, Rajasthan- 313022",
"2297
2",,,,,,,,
"PAN7 PFI59 6532
3","15-
Nov- 22","854
9",1,2.57,"16-
Jan
-24",Dabok RJ,,
"P6Y4 GOL5 8221
63","28-
Oct- 22","222
49",1,6.64,"16-
Jan
-24",DAHANU MH,"2nd Floor,Parijat Building,Abhyankar Compound Opp.Reilway Station Irani Road Dahanu-401602",
"P6Y4 GOL5 8303
99","29-
Oct- 22","222
49",1,8.4,"16-
Jan
-24",DAHANU MH,,
"P6Y4 GOL5 8445
32","31-
Oct- 22","113
49",1,3.6,"16-
Jan
-24",DAHANU MH,,
"P6Y4 GOL5 9064
56","08-
Nov- 22","302
49",1,19.2,"16-
Jan
-24",DAHANU MH,,
"P6Y4 GOL5 9148
52","09-
Nov- 22","581
99",3,17.3,"16-
Jan
-24",DAHANU MH,,
"P6Y4 GOL5 9546
23","14-
Nov- 22","302
49",1,10.2,"16-
Jan
-24",DAHANU MH,,
"P6Y4 GOL5 9694
35","15-
Nov- 22","735
00",2,23.1,"16-
Jan
-24",DAHANU MH,,
"P6Y4 GOL5 9685
83","15-
Nov- 22","163
393",5,47.34,"16-
Jan
-24",DAHANU MH,,
"P6Y4 GOL5 9762
02","16-
Nov- 22","185
00",1,5.9,"16-
Jan
-24",DAHANU MH,,
"P6Y4 GOL6 0170
98","21-
Nov- 22","524
40",2,16.6,"16-
Jan
-24",DAHANU MH,,
"P4Y0 GOL5 9166
73","09-
Nov- 22","129
791",2,48.68,"16-
Jan
-24",DAHOD,"1st Floor, Office No, 23 to 28, ""GLK Tower"", Next to Bus Stand, Above HDFC, SBI Bank, Dahod -389151",
"P4Y0 GOL5 9747
01","16-
Nov- 22","300
35",1,10.6,"16-
Jan
-24",DAHOD,,
"P4Y0 GOL5 9748
07","16-
Nov- 22","678
54",2,24.2,"16-
Jan
-24",DAHOD,,
"P35 MGO L583
1863","29-
Oct- 22","158
099",11,52,"16-
Jan
-24",DANKUNI,"2nd Floor, Prabhat Sandha Apartment, T.N. Mukherjee Road, Monoharpur East, Dankuni Kolkata, West Bengal-712311",
P34E GOL5,"31-
Oct-
22","101
49",1,3.75,"16-
Jan
-24",DATIA,"1st Floor, Housing Board Colony, Opp Galla Mandi, Above Central Madya Pradesh Gramin Bank, Datia. Pin - 475661 (Madhya Pradesh)",
"8479
87",,,,,,,,
"P34E GOL5 9851
66","17-
Nov- 22","257
972",10,82,"16-
Jan
-24",DATIA,,
"P34E GOL5 9856
73","17-
Nov- 22","301
49",1,9.6,"16-
Jan
-24",DATIA,,
"P34E GOL5 9924
88","18-
Nov- 22","180
29",1,6,"16-
Jan
-24",DATIA,,
"P4F5 GOL5 9747
61","16-
Nov- 22","351
49",1,10.6,"16-
Jan
-24",DAVANGERE,"2nd Floor, Vishal Arcade, D.No.828, P B Road, Davangere - 577002.
Vijaya Bank Building",
"P09I GOL5 9145
16","09-
Nov- 22","389
82",4,13.42,"16-
Jan
-24",Davangere GL,"Bajaj Finance Limited 1st Floor, Maganahalli?s, 1st Floor,  #73/1, Next to sharada complex, Near Kalyan Jewellers Mandipet, DVG - 577001",
"P09I GOL5 9146
24","09-
Nov- 22","280
00",1,9.54,"16-
Jan
-24",Davangere GL,,
"P09I GOL6 0030
37","19-
Nov- 22","469
61",1,14.55,"16-
Jan
-24",Davangere GL,,
"P33J GOL5 8230
21","28-
Oct- 22","293
00",3,15.7,"16-
Jan
-24",Degana,"Bajaj Finance Limited, 1st Floor, Ram Tower,Hospital Choraha, Ajmer Road, Degana 341503",
"P33J GOL5 9066
17","08-
Nov- 22","206
49",1,6.2,"16-
Jan
-24",Degana,,
"P33J GOL5 9353
69","11-
Nov- 22","201
49",2,33.84,"16-
Jan
-24",Degana,,
"P49V GOL6 0176
22","21-
Nov- 22","554
9",1,1.799,"16-
Jan
-24",DEHRADUN CHAKRATA RD GL,"Bajaj Finance Ltd , Ground Floor  , 33 Tagore villa Connaught place , Chakrata Road, Dehradun, Uttarakhand 248001",
"P49V GOL6 0188
46","21-
Nov- 22","128
099",4,37.39,"16-
Jan
-24",DEHRADUN CHAKRATA RD GL,,
"PXB3 SGL5 8254
44","28-
Oct- 22","501
49",1,14.98,"16-
Jan
-24",Dehradun GL,"Bajaj Finance limited 1st floor 3 Raja road, near Gandhi road, prince chowk, Dehradun,Pin-248001 Uttarakhand",
"PXB3 SGL5 9943
93","18-
Nov- 22","102
549",1,29.79,"16-
Jan
-24",Dehradun GL,,
"PXB3 SGL5 9940
90","18-
Nov- 22","182
549",5,53.81,"16-
Jan
-24",Dehradun GL,,
P08Q GOL5,"31-
Oct-
22","804
9",1,4,"16-
Jan
-24",Deogarh Or,"Bajaj Finance Limited., 1st  Floor, Shibani complex, Traffic chowk, infront of  Vijaya Bank, Deogarh - 768108. Orissa",
"8452
81",,,,,,,,
"P08Q GOL5 8606
56","02-
Nov- 22","352
09",1,10.49,"16-
Jan
-24",Deogarh Or,,
"P08Q GOL5 9232
83","10-
Nov- 22","195
49",1,6.1,"16-
Jan
-24",Deogarh Or,,
"P08Q GOL5 9438
89","12-
Nov- 22","650
75",1,23,"16-
Jan
-24",Deogarh Or,,
"P08Q GOL5 9542
40","14-
Nov- 22","514
9",1,2.5,"16-
Jan
-24",Deogarh Or,,
"P08Q GOL5 9947
86","18-
Nov- 22","664
9",1,2.2,"16-
Jan
-24",Deogarh Or,,
"PH44 PFI58 3015
1","29-
Oct- 22","167
49",1,5,"16-
Jan
-24",Deur Budruk,"Bajaj Finanace Limited, C/O Anil Popat Shewale Ground Floor At Post Deur Near Bus Stop Malegaon Road, Deur, Th-District- Dhule, Maharashtra-424302",
"PH44 PFI58 3452
1","29-
Oct- 22","182
49",1,5.4,"16-
Jan
-24",Deur Budruk,,
"P88H GOL5 8081
57","26-
Oct- 22","155
47",1,6,"16-
Jan
-24",Devigarh Main Road I,"Upper Ground Floor, Adjoining HDFC & Muthoot Finance,Opposite IIFL Finance Main Road Near Bus Stand Devigarh, 147111",
"P88H GOL5 9177
43","09-
Nov- 22","200
60",3,8.2,"16-
Jan
-24",Devigarh Main Road I,,
"P88H GOL5 9760
40","16-
Nov- 22","323
91",3,10.4,"16-
Jan
-24",Devigarh Main Road I,,
"P88H GOL6 0057
24","19-
Nov- 22","320
42",5,11.7,"16-
Jan
-24",Devigarh Main Road I,,
"P88H GOL6 0145
43","21-
Nov- 22","130
49",1,4,"16-
Jan
-24",Devigarh Main Road I,,
"P73Q GOL5 8693
79","03-
Nov- 22","250
99",1,7.6,"16-
Jan
-24",Dharangadhr a GL,"Ground Floor,Jeel complex, Near Post Office,Above Muthooth Finance,Dhangdhra - 363310",
"P73Q GOL5 8952
62","07-
Nov- 22","500
00",1,22.43,"16-
Jan
-24",Dharangadhr a GL,,
"P73Q GOL5 9184
61","09-
Nov- 22","251
49",4,7.77,"16-
Jan
-24",Dharangadhr a GL,,
P73Q GOL5,"18-
Nov-
22","501
49",1,26.25,"16-
Jan
-24",Dharangadhr a GL,,
"9934
90",,,,,,,,
"P73Q GOL6 0165
05","21-
Nov- 22","221
49",2,8.25,"16-
Jan
-24",Dharangadhr a GL,,
"P4K2 GOL5 8552
54","01-
Nov- 22","101
849",1,30.2,"16-
Jan
-24",Dhule Munduda market GL,"Ground floor, Lane no.6 6no near munduda market , Dhule 424001",
"P4K2 GOL5 9766
23","16-
Nov- 22","482
49",1,14,"16-
Jan
-24",Dhule Munduda market GL,,
"P4K2 GOL5 9937
58","18-
Nov- 22","602
49",4,18.05,"16-
Jan
-24",Dhule Munduda market GL,,
"PX77 GOL5 9177
99","09-
Nov- 22","581
49",1,16.9,"16-
Jan
-24",Dhuri,"Ground Floor, Adj Union Bank & Muthoot Finance, Ramgharia Gurudwara Road, Dhuri - 148024 (PUNJAB)",
"PSB5 SGL5 8485
47","31-
Oct- 22","434
49",1,12.81,"16-
Jan
-24",Didwana GL,"Bajaj Finance Limited,1st Floor, Odint Tower, Infront of Govt Bangur Collage, Station road,Didwana, Rajasthan - 341303",
"PSB5 SGL5 8697
34","03-
Nov- 22","290
49",2,12.77,"16-
Jan
-24",Didwana GL,,
"PSB5 SGL5 8833
97","05-
Nov- 22","536
73",1,55.39,"16-
Jan
-24",Didwana GL,,
"PSB5 SGL5 8996
54","07-
Nov- 22","150
649",3,93.59,"16-
Jan
-24",Didwana GL,,
"PSB5 SGL5 9089
06","08-
Nov- 22","589
18",1,47.76,"16-
Jan
-24",Didwana GL,,
"PSB5 SGL5 9360
30","11-
Nov- 22","661
49",1,23.4,"16-
Jan
-24",Didwana GL,,
"PSB5 SGL5 9459
58","12-
Nov- 22","135
649",2,52.8,"16-
Jan
-24",Didwana GL,,
"PSB5 SGL5 9562
20","14-
Nov- 22","201
49",1,6.3,"16-
Jan
-24",Didwana GL,,
"PSB5 SGL5 9571
52","14-
Nov- 22","105
949",3,183.95,"16-
Jan
-24",Didwana GL,,
